"";"N_size";"n_groups";"n_size";"n_density";"n_to_N_density";"N_density";"inhibition_level";"r_default";"r_active";"number_of_iterations";"to_A";"to_B";"fixed_for";"n_A";"n_B";"over_time_A";"over_time_B";"event_starts";"event_ends";"bound_10";"time_10";"poolA_10";"poolB_10";"dec_10";"bound_15";"time_15";"poolA_15";"poolB_15";"dec_15";"bound_20";"time_20";"poolA_20";"poolB_20";"dec_20";"bound_25";"time_25";"poolA_25";"poolB_25";"dec_25";"bound_30";"time_30";"poolA_30";"poolB_30";"dec_30";"bound_35";"time_35";"poolA_35";"poolB_35";"dec_35";"bound_40";"time_40";"poolA_40";"poolB_40";"dec_40";"bound_45";"time_45";"poolA_45";"poolB_45";"dec_45";"bound_50";"time_50";"poolA_50";"poolB_50";"dec_50";"bound_55";"time_55";"poolA_55";"poolB_55";"dec_55";"bound_60";"time_60";"poolA_60";"poolB_60";"dec_60";"bound_65";"time_65";"poolA_65";"poolB_65";"dec_65"
"1";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,16071428571429;3,58928571428571;1000;3500;16,9426951935235;1030,16781829856;16,9426951935235;5,08280855805706;1;16,9426951935235;1030,16781829856;16,9426951935235;5,08280855805706;1;21,0397934677513;1059,78665295604;21,0397934677513;10,0189492703578;1;25,7454574381074;1121,6063756254;25,7454574381074;7,26153927741492;1;30,928824990902;1140,9245302416;30,928824990902;7,05984048705371;1;36,4982814263125;1190,212963021;36,4982814263125;11,1522526580399;1;40,007130011723;1229,77271767031;40,007130011723;13,5561349626499;1;46,3090295796461;1268,49537200883;46,3090295796461;18,1057860010647;1;50,6403231775139;1354,2577581737;50,6403231775139;14,668231541073;1;55,7600128540508;1677,89813783621;55,7600128540508;5,03638825778524;1;61,2676118848586;2005,43017081582;61,2676118848586;7,70431047653911;1;65,3394450327678;2475,00888260942;65,3394450327678;6,60345455118398;1
"2";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,06547619047619;3,46428571428571;1000;3500;24,1457649773003;1030,02655964692;8,46669681022219;24,1457649773003;-1;24,1457649773003;1030,02655964692;8,46669681022219;24,1457649773003;-1;24,1457649773003;1030,02655964692;8,46669681022219;24,1457649773003;-1;27,802805606801;1040,21254523918;9,90674682541184;27,802805606801;-1;31,2260311429388;1068,49269553607;14,7358798652071;31,2260311429388;-1;35,692810420061;1107,68799594197;17,1729559568218;35,692810420061;-1;40,1417697834121;1282,00410295938;31,4443863303395;40,1417697834121;-1;45,0990496289307;1375,8095827207;33,8242872216981;45,0990496289307;-1;51,7286745200362;1449,55750860153;23,4503324490831;51,7286745200362;-1;55,2881165501279;1478,6414279246;22,5247882241262;55,2881165501279;-1;60,3671964107249;1546,06048007361;10,7919010343195;60,3671964107249;-1;66,3285392516327;3476,90932845469;10,7559793381026;66,3285392516327;-1
"3";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,27380952380952;3,4047619047619;1000;3500;33,0918059078307;1030,0108425628;33,0918059078307;6,27002638253634;1;33,0918059078307;1030,0108425628;33,0918059078307;6,27002638253634;1;33,0918059078307;1030,0108425628;33,0918059078307;6,27002638253634;1;33,0918059078307;1030,0108425628;33,0918059078307;6,27002638253634;1;33,0918059078307;1030,0108425628;33,0918059078307;6,27002638253634;1;35,1339910538095;1058,451496761;35,1339910538095;12,8708680098114;1;40,1128186789358;1246,25449135528;40,1128186789358;20,2249505944214;1;46,1475570746846;1466,52243139593;46,1475570746846;22,7075280843686;1;50,2696249726785;1543,19374035262;50,2696249726785;20,3217632868275;1;55,1981110712917;1608,25813564899;55,1981110712917;16,1463862317384;1;60,7803459587612;1732,29022405427;60,7803459587612;15,7960221135764;1;65,2648642683045;2262,23327794174;65,2648642683045;5,9670733045307;1
"4";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,53571428571429;3,45238095238095;1000;3500;54,8713478044739;1030,07054648638;5,86674787846576;54,8713478044739;-1;54,8713478044739;1030,07054648638;5,86674787846576;54,8713478044739;-1;54,8713478044739;1030,07054648638;5,86674787846576;54,8713478044739;-1;54,8713478044739;1030,07054648638;5,86674787846576;54,8713478044739;-1;54,8713478044739;1030,07054648638;5,86674787846576;54,8713478044739;-1;54,8713478044739;1030,07054648638;5,86674787846576;54,8713478044739;-1;54,8713478044739;1030,07054648638;5,86674787846576;54,8713478044739;-1;54,8713478044739;1030,07054648638;5,86674787846576;54,8713478044739;-1;54,8713478044739;1030,07054648638;5,86674787846576;54,8713478044739;-1;56,4868688454011;1049,98560631458;7,14592919128568;56,4868688454011;-1;60,3788063893986;1237,47494250197;13,6449279976042;60,3788063893986;-1;65,1718837336824;3548,04402002747;4,67900703729002;65,1718837336824;-1
"5";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,13690476190476;3,44047619047619;1000;3500;18,3782968141497;1030,01462126508;18,3782968141497;14,6345696853415;1;18,3782968141497;1030,01462126508;18,3782968141497;14,6345696853415;1;20,8210824070923;1040,44687199561;20,8210824070923;11,7538368427134;1;25,6793353408542;1070,6492455297;25,6793353408542;10,5351119347094;1;30,2201183137181;1118,33648212741;30,2201183137181;15,4534695922422;1;37,6488095631395;1378,48350544545;37,6488095631395;25,8835565746584;1;41,6665343522682;1483,58070249146;41,6665343522682;30,5315122408862;1;45,195826264513;1707,31202987113;45,195826264513;31,8044703342869;1;51,1275269058203;3124,0479164615;51,1275269058203;39,642357818281;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"6";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,1547619047619;3,42261904761905;1000;3500;13,9812475085021;1030,04316901093;13,9812475085021;9,32083167233477;1;15,7121971500827;1060,80856661111;15,7121971500827;9,61971254086697;1;21,1466947875491;1079,53533333134;21,1466947875491;7,84474161473596;1;25,7349797708844;1148,22122778962;25,7349797708844;17,0452463417546;1;31,2815954913191;1187,08582642608;31,2815954913191;21,1907582360549;1;36,0410777711353;1243,99788240757;36,0410777711353;21,0806303944376;1;40,6881618072904;1272,63777255744;40,6881618072904;18,2751913202237;1;45,7139208474373;1348,08752619284;45,7139208474373;17,9339227939946;1;50,4844125279708;1376,30176797342;50,4844125279708;15,1806275433758;1;55,9957188323758;1425,76185232531;55,9957188323758;9,82381032146944;1;60,9439188387082;1531,92998435709;60,9439188387082;8,10237071266062;1;65,2338351143294;2229,43273335176;65,2338351143294;5,20482726976033;1
"7";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,35119047619048;3,4702380952381;1000;3500;10,7472963522643;1030,14689415138;10,7472963522643;9,73973731923956;1;16,306110924587;1059,05420565373;12,2295831934403;16,306110924587;-1;21,4332719688919;1088,09350324514;15,3094799777799;21,4332719688919;-1;26,514034135053;1105,79520838359;18,6718550246852;26,514034135053;-1;30,1382248278856;1243,5768869918;30,1382248278856;25,3973804729373;1;35,3375103101822;1362,79470614801;35,3375103101822;32,9123870536011;1;41,116822196532;1469,01253699993;41,116822196532;27,411214797688;1;45,2664746899414;1611,65760342547;45,2664746899414;30,0624679238542;1;51,0162905661869;1687,15993367491;51,0162905661869;25,867414934968;1;55,2714576665861;1734,75531506934;55,2714576665861;25,9506234166289;1;60,552382536237;2036,88732240678;60,552382536237;17,7481121226902;1;65,8647147178276;2325,65678673056;65,8647147178276;12,1971693921903;1
"8";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,05952380952381;3,1547619047619;1000;3500;18,0099920305964;1030,00265631019;9,00499601529818;18,0099920305964;-1;18,0099920305964;1030,00265631019;9,00499601529818;18,0099920305964;-1;20,5216503682653;1061,06630286343;11,8640791191534;20,5216503682653;-1;25,0040754457194;1170,13768777541;24,0298906880939;25,0040754457194;-1;30,0546088371953;1247,14885942625;30,0546088371953;29,3474415704378;1;35,2528959524019;1363,10744719956;35,2528959524019;25,2300137698563;1;40,239735881734;1440,55583318395;40,239735881734;26,1558283231271;1;45,24333292207;1490,12530177003;45,24333292207;29,940440904311;1;51,2268050259741;1896,38527953535;51,2268050259741;15,4382152133073;1;55,9798126794142;2206,56456952492;55,9798126794142;6,33105024350518;1;0;0;0;0;0;0;0;0;0;0
"9";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,0297619047619;3,31547619047619;1000;3500;21,6311936660168;1030,05198304446;15,3511696984636;21,6311936660168;-1;21,6311936660168;1030,05198304446;15,3511696984636;21,6311936660168;-1;21,6311936660168;1030,05198304446;15,3511696984636;21,6311936660168;-1;26,3464738133716;1060,11430676575;22,0651718186987;26,3464738133716;-1;31,2464299241474;1089,18297252156;22,8468519875486;31,2464299241474;-1;35,1043407166289;1159,31370759622;17,8772105501351;35,1043407166289;-1;40,9383861846542;1323,06715997399;13,1835480933632;40,9383861846542;-1;45,2026559971711;1510,24241901765;18,4769980718364;45,2026559971711;-1;50,2803230225887;1633,90480104976;26,7224094385786;50,2803230225887;-1;55,2758615876132;1972,41234212394;24,4893057666641;55,2758615876132;-1;60,4046884270926;2169,3413462519;20,0178327926993;60,4046884270926;-1;0;0;0;0;0
"10";800;2;100;0,55;0,36;0,36;0,13;0,006;0,07;55000;50;50;30;8,247;6,753;4,17261904761905;3,49404761904762;1000;3500;11,6475896017196;1030,1485156016;11,6475896017196;6,47088311206646;1;15,449430094117;1049,85749478368;15,449430094117;11,17618347234;1;20,5677973563288;1068,87242452354;20,5677973563288;13,0262716590082;1;27,5063244671751;1087,80416445679;27,5063244671751;14,0969912894273;1;31,5857756687723;1108,31248453436;31,5857756687723;14,4488122740128;1;35,174817283108;1128,75127919591;35,174817283108;13,5535993200966;1;42,5653639202016;1227,45146323673;42,5653639202016;20,4447810955299;1;45,8152527103133;1267,1313452771;45,8152527103133;24,4348014455004;1;50,7019687440508;1294,6515944865;50,7019687440508;21,5753058485323;1;55,1505788081966;1576,83472778407;55,1505788081966;17,823052907527;1;60,4108773044099;2539,2586744618;60,4108773044099;10,4156685007603;1;65,3937270181902;3627,32349011628;65,3937270181902;0,333641464378521;1
